1000 25000
740 711 9423
597 186 1362
196 869 5497
583 123 8025
514 670 7437
536 375 5298
705 233 911
269 64 1915
149 538 7915
926 802 2214
598 463 7300
658 880 6583
988 495 8627
236 260 7614
780 291 8518
374 670 2576
856 137 6987
948 729 2404
291 246 1525
143 889 3565
300 888 1913
537 355 3657
629 13 8775
306 440 3039
971 85 785
534 112 1914
59 80 7307
543 226 6964
785 87 6357
861 475 6254
384 193 9342
349 743 3026
900 777 4428
12 505 1431
111 925 3696
646 888 9808
404 115 2290
957 857 4646
971 817 7161
309 442 9172
385 346 2049
498 453 1320
546 151 3559
290 473 8750
698 458 9190
552 907 3884
481 783 919
47 584 6756
984 205 5162
492 393 8282
412 334 9348
305 332 4140
270 216 5677
627 751 8054
830 432 8503
136 156 4939
735 381 3712
991 135 5758
721 423 4765
170 423 523
557 825 1934
986 773 3490
329 542 5721
38 118 4098
649 211 6979
905 928 9516
222 98 5822
667 275 6031
5 664 4765
360 743 6922
992 680 3784
482 838 4586
959 680 836
106 618 8542
69 358 8904
507 761 2151
350 337 7919
463 146 4451
230 699 4074
585 920 517
368 204 1074
19 867 2708
547 421 8818
572 976 613
166 801 5259
443 172 9721
62 918 6784
719 16 4887
909 837 5777
796 795 6075
970 518 6344
534 399 6033
776 979 4686
45 210 1433
559 924 4679
984 491 8234
789 932 8631
134 27 8598
233 876 2628
544 984 4823
470 242 5279
534 971 6360
539 863 5668
345 324 2722
213 453 5608
937 409 6974
203 64 7744
39 734 4805
78 768 6526
622 957 9790
991 8 2844
463 931 7108
903 811 5487
852 817 5571
891 797 8820
681 207 9871
863 211 9660
683 617 4037
138 488 7420
28 418 6008
503 704 3505
514 360 9895
878 871 9167
991 716 3613
705 499 8621
562 92 2162
13 276 8755
827 832 781
225 150 9443
797 872 9862
317 638 1464
451 436 3864
63 739 3325
983 562 4207
125 294 1791
618 249 32
537 117 4529
756 111 5792
392 644 4124
484 362 8461
237 590 7061
978 283 6653
419 385 3106
647 25 2760
405 862 6557
566 107 7345
718 86 9923
370 192 5803
704 736 886
342 378 198
570 201 6666
238 443 3266
367 797 856
759 751 4867
775 266 5558
669 259 996
247 315 2173
752 839 9470
961 706 6846
399 22 619
113 819 1122
60 798 2073
892 35 5069
968 531 3669
788 470 2581
414 576 3650
301 188 4851
8 415 7285
709 79 9532
912 693 7264
757 653 984
26 559 5287
616 195 361
949 752 5470
565 278 962
754 369 2735
574 220 9425
867 82 1713
11 945 8292
749 426 2220
161 961 3090
438 707 4173
57 656 4940
207 386 188
615 513 373
541 446 3465
777 883 746
841 476 319
142 283 1835
610 131 5614
866 121 1313
739 509 6193
875 237 5668
838 499 8867
616 671 6045
637 811 9618
526 300 596
549 245 1872
588 605 3072
224 296 5886
595 267 1502
279 356 8672
193 972 1797
982 813 4860
452 872 9981
680 11 6889
813 482 2445
707 611 3297
559 642 6893
896 466 2307
490 217 2082
24 269 3286
153 431 6481
759 828 302
346 435 642
176 100 5389
724 545 9255
104 746 216
450 490 1807
293 864 4080
318 653 2356
500 560 6485
487 600 4928
128 392 8914
335 633 4353
879 202 849
759 352 9307
171 251 1969
180 123 4004
865 949 6602
761 772 9540
50 763 8175
564 144 6038
89 48 1330
753 105 5415
481 686 6000
490 564 4205
734 339 8635
900 1 8325
411 244 1835
395 715 8775
459 704 8146
443 711 9906
814 442 3184
122 394 6450
982 764 6683
362 413 2250
848 752 4640
914 489 1968
112 315 2166
906 504 7969
545 673 3404
213 531 1468
144 6 5432
476 171 7970
478 617 1858
178 285 8835
328 370 6564
572 973 1442
210 906 3325
83 232 7535
528 43 211
92 106 7765
205 645 4035
50 946 2703
751 398 5603
797 626 447
232 396 7341
619 264 5783
220 373 2453
24 408 1279
831 439 7493
229 481 5535
584 240 5250
438 261 4435
932 522 3500
720 496 4216
837 627 2752
734 75 6655
212 795 9809
945 530 2716
581 638 3374
380 81 6518
163 557 314
557 389 1493
195 348 4728
488 466 5421
206 636 2930
358 779 9134
609 847 2889
192 613 1383
489 857 7542
791 574 2761
904 469 1694
998 970 493
251 179 7350
964 444 9585
147 876 9360
576 522 6202
566 697 542
672 396 344
153 521 7916
425 812 3268
10 898 8235
139 746 8189
602 628 4946
427 199 8950
731 792 5265
143 958 6825
429 861 779
710 246 7073
99 277 6646
793 714 5208
433 235 8681
126 328 519
979 96 4299
121 328 2674
619 57 5774
801 916 869
898 6 1342
79 195 9359
586 789 6736
720 815 1030
58 458 9285
874 40 7952
115 132 471
894 446 7855
163 794 7299
632 627 4934
535 855 2630
183 500 5482
497 853 7971
63 130 3637
683 369 3390
752 860 1957
761 994 2524
48 647 2004
380 228 1390
186 541 6293
670 299 3999
933 987 6065
665 937 5751
243 725 1868
545 195 8377
42 207 4121
355 237 6487
853 118 6278
145 95 3335
961 221 7638
571 666 3113
956 976 7590
444 60 3061
877 64 3897
335 442 474
904 585 8790
69 123 7183
839 907 6013
680 16 2226
438 800 6338
991 604 919
646 413 3994
103 140 6342
433 96 8997
864 460 3976
59 42 4444
45 19 6326
391 43 4359
589 598 6555
183 133 155
28 918 2022
395 445 2713
685 84 3737
360 628 8385
941 490 8219
360 281 711
989 510 4952
99 948 535
9 412 9230
251 721 2054
712 93 4632
389 329 971
472 657 1091
49 929 6488
803 580 4435
747 995 879
113 899 3638
355 986 989
636 57 8934
18 150 7182
534 822 3924
811 479 2287
43 873 8765
269 487 8277
255 706 8443
536 918 2913
956 551 5540
144 607 9125
146 133 4045
365 398 9434
796 79 2341
766 805 9579
602 266 5066
383 255 5146
791 836 9353
83 659 9319
553 471 1943
115 738 334
50 75 5704
571 535 2514
75 996 8243
573 125 2461
374 484 4292
407 829 9498
476 192 6293
374 547 6527
254 469 2609
187 12 8932
286 464 290
71 662 4699
883 436 3838
41 583 3071
371 200 7816
832 886 3703
818 313 2502
550 960 4197
617 881 8803
709 161 9307
271 634 167
128 252 5495
771 514 3755
831 402 8581
153 351 8056
319 334 2005
674 331 4938
570 392 5753
789 106 1072
256 207 5929
129 887 8698
495 367 9607
391 608 4108
753 445 4652
271 62 420
77 891 8966
481 850 8495
354 448 1805
63 440 8232
907 526 6112
767 483 6393
494 284 8915
132 231 8064
962 50 7987
445 217 3854
530 353 6231
364 911 8684
401 147 5594
652 716 9345
299 636 574
818 548 9548
89 416 5735
142 218 6244
356 714 3230
923 80 9825
28 372 1537
766 976 434
503 538 6386
226 189 1393
302 254 2400
945 282 5135
66 709 4290
163 293 2875
239 534 6910
644 663 6136
718 416 4702
130 217 148
831 835 8394
432 401 1497
803 226 255
953 721 4961
171 636 1193
353 881 343
645 968 8698
29 664 5764
972 584 4930
333 2 4505
817 381 7350
379 332 8049
750 685 4948
699 881 6963
494 111 5221
669 345 9794
411 585 7432
413 27 9879
397 950 1902
436 940 1018
627 467 169
777 808 7792
281 697 2654
198 674 3027
290 697 8652
682 855 5368
4 895 7657
670 204 9613
221 216 4972
986 225 9708
393 305 5756
381 858 8997
30 585 8797
240 161 8650
507 925 8736
92 997 3398
532 634 9866
475 382 8396
832 468 5852
557 985 7972
857 903 5025
677 148 451
467 232 4773
287 445 6244
17 201 1916
478 296 5857
351 570 1382
202 551 1735
849 785 750
261 931 341
888 713 2218
390 585 788
963 794 4147
219 569 2302
27 702 7300
225 249 9190
465 298 811
852 322 727
158 727 8633
3 454 6956
335 997 4883
385 62 8626
215 371 4708
58 442 2578
955 184 8284
23 648 4436
941 389 6644
300 19 3978
985 813 1610
276 564 9630
551 586 8466
399 489 6312
475 31 3610
438 385 2022
793 182 7695
431 824 2014
737 465 3540
873 241 2483
910 910 3021
896 40 617
181 210 3991
591 411 1120
699 153 3880
280 317 9924
561 924 6405
713 553 1064
56 804 8084
842 911 4285
30 376 9404
604 901 5854
346 949 5445
865 899 4441
419 944 9944
170 502 7549
647 520 2250
679 187 7495
114 667 8769
561 179 6474
757 600 9795
579 908 1837
321 908 5879
549 876 3072
662 581 7891
530 75 6066
606 230 5275
184 627 9398
13 48 5635
931 565 5530
202 123 2157
596 175 3624
889 419 5619
287 294 6159
808 87 5838
644 741 9610
148 527 7556
535 141 8674
120 958 8343
505 644 4457
629 195 5742
318 810 9704
306 638 534
236 786 8581
439 943 6696
870 465 6475
711 983 5636
766 134 4800
821 292 7918
915 784 6240
691 889 3088
375 224 5696
693 139 7519
324 546 5709
255 798 210
792 244 3158
358 833 3147
930 350 7761
21 639 9086
7 700 2649
503 205 4259
768 284 7755
122 803 7445
721 493 1249
413 475 4282
246 384 9133
142 255 3623
970 452 9953
347 783 931
919 285 3596
151 887 9078
243 974 586
227 501 1569
250 62 8502
17 119 8122
937 38 2477
939 592 7605
669 615 5607
62 528 8969
249 111 6897
108 214 8137
64 84 8341
111 506 4407
398 673 2594
421 576 7408
568 979 1497
515 76 3742
310 344 860
499 273 5336
10 524 3783
118 549 6318
727 649 6003
35 83 5514
466 205 1506
429 471 5826
650 719 9559
993 917 2345
285 297 8103
234 339 6055
755 911 4926
725 875 9877
176 344 7698
556 59 6033
224 692 9252
7 877 1078
858 319 3075
717 72 2148
809 581 8210
793 392 4111
869 413 3550
825 31 1697
564 380 5151
52 136 3700
69 826 4748
700 780 1017
356 262 2176
123 117 8547
492 326 3858
960 528 8838
247 172 62
768 407 7645
431 10 2733
182 900 1728
735 56 9068
820 346 2762
783 342 5596
753 841 2329
790 566 2297
633 659 1040
995 788 8006
135 647 6965
725 227 105
771 391 9003
540 216 4556
102 457 3160
344 817 740
127 110 7848
120 792 4317
687 136 2315
624 702 8881
606 984 7640
2 122 2236
666 405 4308
103 70 5534
675 321 1528
841 169 839
993 102 9608
700 611 5631
988 283 9915
31 138 6925
49 159 7698
976 622 8868
962 689 494
482 108 792
157 465 1800
249 560 3395
892 423 3629
239 58 5505
223 705 2879
684 85 2189
428 283 1732
391 673 4357
820 565 9510
693 289 476
77 60 7946
393 965 854
632 444 8135
579 87 6322
581 525 8581
307 952 9554
265 108 7202
48 620 3827
161 323 9909
661 534 6464
80 157 8662
172 709 24
156 194 323
810 210 7774
395 664 8791
178 872 2957
51 202 1961
143 666 6002
23 368 936
922 666 7280
749 368 3715
145 2 5140
348 527 9009
147 588 6452
744 624 5474
571 737 5038
239 855 3510
511 210 7186
47 348 2477
31 955 7945
469 554 6319
400 111 7976
771 112 4966
245 467 3326
49 328 8645
588 615 9079
828 470 1625
166 725 7876
106 610 392
184 916 7290
629 238 1227
477 273 8291
906 523 5788
737 133 2442
276 263 2842
442 107 5740
543 195 5593
859 662 6211
515 418 3155
522 458 3965
983 777 1900
629 342 2275
383 953 1344
261 503 6098
867 996 3405
7 151 774
987 251 6732
48 347 3297
133 862 1293
670 15 3323
820 952 702
513 976 3190
753 491 4722
995 699 638
423 133 9961
877 842 9528
773 159 3839
812 699 1666
782 359 6441
30 648 350
39 330 7490
99 423 2880
855 996 3373
825 305 2910
744 831 1459
375 323 8938
218 394 5412
806 59 6451
688 678 7824
340 153 5321
584 791 2074
930 767 8393
607 37 619
335 358 5271
706 278 668
395 533 7485
445 339 1061
325 237 1161
108 243 1392
71 505 8400
421 584 8017
306 138 4269
255 253 4733
669 396 7799
607 505 8724
847 398 6155
116 388 5404
432 459 346
37 620 4870
684 584 3059
883 331 2757
906 702 9901
220 214 3073
573 652 7017
527 755 2489
746 64 5509
250 915 6663
197 904 4340
482 572 5823
988 901 7197
310 185 3794
591 344 2359
266 51 4653
828 941 2487
501 871 786
912 67 9557
565 814 1620
307 722 2876
159 605 5807
871 734 935
608 510 9288
954 742 7554
502 738 4439
587 520 5346
308 95 4962
688 405 144
561 665 2276
794 427 8688
416 72 2003
199 215 7712
826 527 5861
646 274 6164
208 810 3068
457 781 1295
890 301 847
853 167 7923
265 646 7072
221 605 2178
57 548 5716
922 608 4332
13 881 6128
640 997 7055
84 186 7745
250 174 9122
718 825 973
3 52 5282
683 598 4049
743 478 4509
766 517 4773
895 227 9561
226 262 5137
67 790 1866
80 975 7057
945 333 7882
89 951 5852
225 183 8462
926 311 1542
338 110 9456
965 19 2751
287 59 6499
736 64 7580
280 779 5529
563 712 752
358 452 995
275 528 9541
724 957 1299
284 834 9867
671 86 2014
920 330 2420
793 252 3127
498 330 5378
885 622 6855
334 156 8783
654 979 6974
573 769 5995
368 945 9023
635 597 4316
254 625 6419
646 77 5739
595 535 5444
946 939 392
565 947 5688
341 750 3462
405 791 1741
648 545 7962
226 533 3106
341 196 231
380 302 326
200 668 5526
57 245 6781
721 302 8092
206 919 6952
716 487 5790
995 168 5224
635 145 7406
604 1 1997
877 52 7757
939 401 1879
796 62 1298
217 153 6700
717 540 2839
701 375 4647
44 926 4314
620 361 973
69 509 5869
235 781 7813
643 290 2929
433 482 2420
804 759 9059
843 347 3711
165 955 1365
151 120 15
819 259 232
805 892 7845
519 962 2298
528 415 3186
219 588 8613
71 743 3708
862 758 8314
15 897 4716
589 540 5122
614 177 2107
713 320 7885
194 599 1796
985 832 1936
445 710 4079
871 512 5398
110 210 5692
617 30 7454
873 164 3039
730 807 8375
68 834 2885
347 285 1871
114 0 3329
393 85 437
342 16 903
199 377 9564
916 359 9099
464 21 2807
284 409 386
159 843 3269
664 359 9407
521 162 1933
32 465 676
94 371 1333
804 934 8675
458 358 8252
596 576 4625
635 42 5942
554 220 9251
938 597 5804
298 414 5065
360 747 1531
928 896 1067
210 553 7425
445 334 9306
27 914 5893
753 598 1929
774 854 4758
278 1 4592
481 139 7082
699 354 2441
353 802 486
90 695 8800
362 944 3020
666 136 6306
975 390 2669
223 774 6789
188 715 9758
795 581 8593
414 29 8348
107 541 5981
86 37 2229
243 237 1393
499 151 3701
997 956 8075
21 278 1778
798 54 9216
205 234 676
267 523 5933
144 536 5081
825 997 7095
677 737 7022
949 76 5220
679 207 4945
377 607 8262
185 352 7110
104 368 5864
565 141 9332
60 459 9312
892 360 420
325 569 362
601 202 7620
972 359 3112
460 595 6813
861 953 9859
312 554 8899
434 965 618
754 698 9805
761 238 4035
173 296 8952
999 670 531
212 178 1767
514 356 8625
219 662 1590
18 535 3082
274 941 119
576 213 8516
832 79 2072
322 929 7920
343 521 3716
20 604 9226
684 587 4998
797 868 2466
582 174 2111
455 780 5625
942 898 9658
563 751 324
842 410 4512
166 976 8183
724 922 5410
987 312 4915
860 42 1274
147 414 6234
52 481 2978
924 95 1772
769 399 1034
437 41 4881
612 761 7389
404 277 1473
411 563 7453
466 698 4555
981 974 5721
242 149 8709
761 899 7662
78 471 6960
122 591 6828
96 690 8891
38 208 9107
241 36 4173
400 376 8242
674 968 15
531 49 5495
215 552 3162
492 243 5128
985 22 6269
434 308 3383
99 160 423
182 809 7671
101 951 9998
373 946 1423
502 222 9754
50 503 6666
472 413 7393
161 907 6838
723 996 9240
889 460 7026
361 619 1877
400 25 9799
554 950 2139
577 383 43
10 808 379
434 888 3859
849 863 4605
2 7 2073
25 478 1688
11 863 552
548 14 3854
343 642 2699
36 250 2757
811 692 2112
956 315 3443
6 982 4529
444 519 8503
603 566 3374
785 581 1273
54 962 3534
893 961 9510
205 887 5949
381 45 6744
171 307 5826
443 438 9297
25 794 3717
447 23 6417
765 120 5700
696 609 7313
306 981 9314
209 166 8505
769 260 6370
766 552 36
204 415 2072
778 474 4967
95 711 2846
860 737 6518
152 544 952
915 125 8654
945 510 2321
539 569 9979
811 316 5463
448 818 9844
834 119 7226
412 385 3751
52 936 8574
352 962 5217
497 303 3692
160 473 3416
236 204 3609
153 640 5614
886 178 2190
143 561 1842
445 297 2003
696 473 2107
606 188 9209
758 107 5952
373 7 1908
601 476 5601
322 711 3365
456 685 7364
239 674 2415
679 641 1244
59 280 2865
481 110 5536
45 805 4333
709 334 4614
912 224 8490
623 996 6221
637 956 4201
374 514 7192
782 549 7927
549 358 3055
136 893 7602
710 827 4386
90 720 5943
876 471 705
839 733 4144
975 429 8963
779 382 7999
594 179 3886
278 678 7915
221 180 9148
584 244 1386
916 147 1105
812 28 4488
390 206 8671
950 438 3385
115 379 7401
122 677 2096
599 917 2557
470 235 1480
698 326 3848
668 530 1830
320 640 4958
232 76 9173
398 487 6395
769 657 2452
536 132 267
755 312 7651
868 121 3523
483 221 9014
713 876 4498
976 458 4163
26 833 8618
632 668 7470
872 139 7142
456 198 7487
30 573 7226
959 864 4358
417 470 8305
878 272 4770
184 380 541
887 450 2532
470 747 2725
258 266 3773
942 668 3171
340 246 6012
697 563 791
183 584 4666
40 234 3883
508 967 1449
457 391 6402
404 205 7498
353 214 9172
175 277 4106
364 434 3368
2 173 622
845 976 6738
126 332 8142
698 597 576
880 848 9345
292 166 3650
211 317 4661
905 841 9287
391 178 1931
84 832 94
529 853 7745
658 627 9968
474 612 1645
935 817 7968
130 184 3607
944 332 775
547 313 4751
434 610 4047
867 776 9595
194 662 5950
16 846 2207
399 581 4937
516 651 8708
422 942 7709
401 865 5181
444 813 2472
3 886 8911
794 535 3511
485 248 8348
215 963 8156
646 658 6415
533 426 1559
404 370 5924
722 277 8810
678 552 4558
881 700 56
293 518 279
468 540 1585
846 47 8508
933 967 5058
165 429 7826
845 315 1146
481 520 4855
186 500 6941
247 150 9830
60 443 2479
703 387 4220
173 756 3964
874 771 5782
92 964 5218
862 224 8833
4 146 6160
728 196 3951
984 110 9710
677 181 6389
456 519 5093
165 993 5524
31 520 2519
967 300 1256
861 809 999
976 900 5935
169 375 8225
503 844 715
879 837 2720
805 162 3689
791 115 8409
55 666 4168
542 183 9772
516 442 5668
527 730 8275
571 346 781
419 217 1827
682 593 2033
405 22 7202
121 473 3025
469 927 849
898 153 6211
116 164 661
750 927 4572
328 108 3424
805 742 7735
132 804 6863
23 681 5442
104 755 7115
450 387 7674
106 289 4439
452 309 7008
113 635 7213
920 159 5968
629 915 8507
509 789 114
112 993 9736
873 210 7702
868 979 7378
377 792 4190
854 282 6989
600 933 5787
983 482 5687
510 816 4776
556 880 5850
208 14 8070
76 343 4565
512 246 6256
618 693 6964
523 470 5513
392 84 2688
468 679 1172
450 195 3121
96 802 2890
691 649 5684
393 479 8434
492 3 6023
386 688 5907
153 683 2519
5 330 9942
155 117 3397
856 486 1133
231 422 9767
201 663 8884
37 121 9831
339 769 8755
726 895 5481
643 345 780
115 742 1239
206 572 2059
652 409 9495
640 773 9798
827 901 2881
331 626 1858
70 157 4568
448 933 3314
33 777 5148
782 590 6532
987 633 1333
897 785 8165
664 516 4348
131 713 1779
742 461 3942
945 45 4380
555 682 5809
449 795 1964
926 279 4559
771 518 1575
206 937 3525
86 579 7256
983 819 7751
162 19 2491
219 95 1067
673 886 2005
417 48 2619
290 318 2943
110 167 6790
640 488 5331
561 554 3879
485 530 1910
402 966 9879
388 117 4766
872 144 8406
856 565 8675
565 83 115
180 247 4949
523 579 7015
991 173 8660
786 243 9810
491 379 7066
221 526 2098
170 348 6343
728 414 1855
38 479 2767
829 416 9793
621 190 8777
335 344 3112
819 103 1193
782 921 7723
805 24 5177
106 899 3506
966 37 1644
18 717 4621
259 294 354
463 53 5293
633 99 356
37 546 6770
150 259 4006
851 242 9410
512 596 9844
286 323 1986
159 211 4465
733 234 5314
76 691 2825
650 750 9614
253 5 337
133 439 8404
594 67 1451
458 974 4468
635 642 8515
879 23 8004
630 923 2844
171 60 7509
7 850 9066
911 264 572
756 753 4671
560 428 6669
869 446 3777
122 533 3056
965 601 7902
553 949 5423
989 550 2450
262 695 9311
947 589 9317
167 366 6725
123 18 1354
711 365 7348
363 515 7571
630 583 9532
26 753 3902
134 524 191
544 493 3351
182 871 653
795 220 2978
239 995 1767
227 671 6248
250 228 8387
732 672 2874
605 430 268
810 386 1416
268 90 3389
201 905 3943
849 789 8492
210 841 4728
154 128 7982
822 838 8568
788 583 4741
762 460 8754
31 107 9073
393 554 3694
102 52 2574
983 917 5299
508 507 1736
720 691 1754
132 833 8574
30 160 9169
966 604 6765
897 123 5894
756 384 263
777 541 7215
330 153 7386
698 121 1416
96 475 7897
479 584 4224
91 80 9501
612 342 7509
190 260 3575
545 267 6227
907 364 3562
56 808 1966
579 52 6463
911 157 8635
212 538 4627
982 2 693
87 490 6085
94 450 816
601 814 2257
347 694 5309
481 632 8610
423 629 188
981 955 3909
801 301 4235
17 510 286
773 975 4098
5 341 4313
902 749 9853
321 896 3005
268 649 9021
459 830 954
191 719 8265
982 718 7824
606 234 3774
176 766 9723
666 647 2476
283 381 7482
691 104 9399
433 296 7369
663 214 204
465 991 394
504 131 3594
130 38 8078
838 24 7486
628 580 1565
603 796 467
549 172 3576
715 700 4604
330 402 6707
97 101 3251
23 853 1959
735 582 2508
619 326 7810
785 744 6202
181 495 8515
642 147 4127
624 310 2779
533 612 8906
395 257 4222
388 606 5874
980 748 8451
871 586 6149
765 451 8300
698 396 6232
663 862 8888
133 959 3978
686 677 228
919 853 9778
155 697 960
14 236 9850
791 524 2249
318 166 4098
583 878 4779
626 350 6741
303 52 1257
571 165 3358
400 381 1690
273 1 1587
937 42 7811
810 312 6672
5 730 1386
653 862 9491
500 960 9352
684 380 3132
97 822 1606
80 819 1013
322 784 5118
253 572 2826
776 597 9856
889 44 9515
54 678 4477
64 578 3833
651 432 5951
637 519 8772
563 860 470
12 238 1639
713 79 4906
434 600 7747
556 499 1223
106 96 4432
90 621 377
987 489 9472
177 281 8512
816 223 8373
410 512 6946
573 685 3333
121 726 8643
287 747 1613
368 805 8125
423 411 5222
116 863 6836
100 356 7693
342 297 6200
519 189 7760
632 309 1651
946 983 5523
641 215 2941
569 437 4636
952 299 5411
825 35 1443
234 787 9102
700 776 1606
817 784 5107
95 999 675
21 768 6990
118 268 8691
588 36 9410
701 259 2762
687 848 1071
327 161 4578
809 930 36
493 697 1005
746 231 9531
278 286 3747
864 833 5302
875 318 1483
808 245 4736
538 386 8829
192 74 1942
122 374 6441
196 657 8350
36 137 1697
520 630 9235
317 672 8850
15 797 2724
287 24 7800
296 613 5679
280 874 2020
176 907 7302
231 879 2102
23 611 8136
708 441 6358
573 802 5149
323 190 1952
209 119 2114
172 893 7232
474 117 3700
114 172 501
665 260 5223
63 229 6239
547 808 9444
787 281 101
298 950 5917
464 466 526
157 17 1976
51 530 8689
311 973 8014
541 60 2156
564 195 5211
303 142 4643
636 832 8929
653 644 7553
51 206 9202
53 612 9442
888 897 9301
198 242 4507
553 385 8970
348 523 888
408 848 1354
615 583 8229
191 161 8426
799 541 3770
914 485 3912
72 955 2305
406 184 9510
814 37 990
512 787 5956
129 325 4102
931 88 7175
269 545 2765
788 567 2094
352 249 1619
172 428 5701
135 56 951
951 186 339
241 663 1429
8 880 6976
266 136 9748
185 824 3349
756 942 5937
210 285 3987
650 485 9330
767 656 5337
820 900 9156
656 941 7672
15 346 3410
204 417 4917
462 601 489
303 479 3858
621 688 9561
363 704 5725
109 476 7120
275 118 2175
494 366 7959
351 419 7824
632 587 393
616 48 3898
464 333 3599
194 122 802
143 439 4073
535 881 4366
55 843 8614
226 843 5725
597 424 9039
659 77 7827
207 657 2222
142 228 888
333 839 8546
912 622 2968
554 191 171
5 741 8783
948 459 4050
40 543 2619
459 654 9655
558 910 2687
620 451 3034
539 47 7865
795 473 398
546 961 8544
80 256 810
474 983 5236
102 247 7508
185 521 6015
58 377 3001
64 521 1588
984 970 8523
534 418 6835
774 381 3007
723 359 5036
262 161 2912
220 315 8260
354 869 6062
462 360 795
199 996 4624
660 227 5116
457 680 791
604 832 3960
272 883 7384
807 221 7277
772 539 7741
601 623 8769
963 880 5860
234 828 5634
644 364 613
757 741 1305
620 339 3912
583 89 555
170 265 7913
670 698 6143
50 355 8453
857 81 3364
970 336 207
75 188 7777
882 516 7512
889 352 3829
905 459 6601
363 121 2477
1 670 2432
370 919 786
757 857 7605
259 66 2812
153 971 6657
155 149 1996
74 79 8436
572 194 4448
738 54 8327
636 729 1597
175 463 7101
680 99 4829
295 826 1962
461 526 2302
117 220 6235
675 680 2377
732 830 2305
895 291 6552
110 244 9710
646 517 3280
595 223 8666
987 281 9577
475 45 9953
64 900 9589
394 29 7784
306 833 8248
557 248 6528
262 28 5687
925 924 3755
582 597 2153
764 819 4827
215 901 6810
72 365 9903
593 61 2228
404 308 9158
208 93 2299
604 987 8872
473 335 5357
965 826 8092
39 40 8677
392 227 4075
380 298 4769
809 630 8803
27 465 4536
536 841 7802
8 418 5905
764 503 3958
568 90 7529
329 994 9227
554 85 8342
810 251 1350
722 799 1591
104 474 889
51 245 921
549 862 8515
994 511 5250
761 472 9400
364 171 6585
516 56 2487
274 703 2730
352 658 3275
723 901 9727
529 76 1774
914 510 9631
19 734 7925
639 142 9023
508 668 4035
330 344 4938
175 592 6299
876 323 2066
823 324 9730
490 54 3550
168 258 3889
767 187 7005
366 512 2420
98 974 5349
529 904 334
854 900 6282
448 720 4155
983 864 7253
219 12 222
64 799 5777
34 123 3458
401 676 3335
424 835 2061
82 655 9759
926 162 1917
414 854 1293
988 623 7182
649 287 4011
907 723 254
328 610 9679
265 480 9928
855 991 3984
18 216 380
989 156 3823
564 115 175
571 937 676
650 618 4889
342 976 1905
109 827 3469
570 703 5365
900 492 2053
902 662 9965
895 833 6511
731 992 5880
287 988 494
330 11 723
39 993 3519
353 378 2169
862 37 6839
509 488 3564
352 301 4105
838 77 9642
681 262 2335
810 674 968
923 449 4299
969 3 7373
525 656 525
323 666 4345
16 818 6
862 609 3932
908 377 9837
140 723 7640
977 282 4233
278 577 1824
695 176 691
771 576 1457
651 163 5009
827 424 4063
872 302 7335
323 214 3066
633 489 7282
629 734 6816
265 209 8126
765 430 4224
103 779 2978
290 356 5928
555 176 9729
848 454 4813
472 986 8226
317 270 618
12 936 6500
720 31 5407
118 474 96
358 727 2968
703 319 736
696 199 6539
57 531 4138
578 183 1412
675 883 2941
624 857 3955
566 668 7734
536 607 2880
776 206 34
446 526 198
930 875 2753
870 345 8705
276 46 9549
95 365 6881
960 490 9885
524 555 2530
969 332 7661
576 41 1147
758 193 4764
463 495 5566
11 678 7624
728 916 6732
456 375 1713
684 583 8856
6 607 652
340 713 1185
568 940 2603
358 477 8890
713 34 3226
219 428 4785
418 926 8327
828 725 9934
150 457 6141
978 70 2563
798 485 2509
763 904 7793
489 19 6500
881 785 9568
591 444 2440
751 316 8135
721 889 4163
77 110 615
206 882 249
524 435 5493
547 786 32
976 216 1374
388 894 1505
717 47 4202
521 284 6180
316 648 2949
869 500 5356
532 132 4678
207 854 2234
433 829 3686
437 745 1944
423 906 2381
338 882 1584
469 56 8805
416 956 1853
19 265 5919
960 697 5038
759 43 8395
856 378 9303
625 3 8393
240 239 1439
544 23 6293
32 251 2170
929 611 6516
703 962 9818
66 982 522
243 65 3542
278 227 4885
61 209 4428
400 29 4433
93 160 7073
476 296 7238
960 101 7240
840 539 3031
696 884 1130
291 197 10
390 523 3157
528 424 1983
272 246 4837
989 23 8961
371 288 5179
768 358 9567
153 439 7333
727 485 1523
305 348 5803
686 871 5052
37 877 7065
759 820 9905
595 847 6014
724 553 6460
671 226 5741
436 689 7541
756 506 173
152 104 9966
214 506 5980
52 368 3552
128 384 3119
167 97 3743
370 111 5508
116 639 1567
635 985 4941
651 860 4288
939 89 990
171 243 7849
65 916 1494
436 245 7164
39 440 8080
385 817 5814
703 145 8669
318 241 5574
290 910 9638
80 326 921
578 477 6188
27 321 9698
522 692 1624
363 326 2204
1 991 2073
40 867 6365
517 511 1125
222 399 9615
729 121 430
736 811 9368
164 268 7
572 385 8824
899 599 7352
943 26 432
839 149 8684
108 161 5254
11 512 542
601 288 3797
322 707 2918
709 330 3755
782 553 8787
533 621 9553
127 842 9979
480 21 8919
129 488 4521
258 268 7987
908 342 5255
632 878 5237
700 537 6632
82 475 6312
626 540 3989
37 914 9760
579 319 4648
851 578 4972
475 982 3998
613 196 9628
816 938 1111
929 141 1991
540 47 2998
440 430 6917
225 892 2397
924 896 193
963 954 7372
582 848 161
688 451 2120
967 883 6491
238 853 7569
